# This file was produced by the NASA Exoplanet Archive  http://exoplanetarchive.ipac.caltech.edu
# Wed Nov  8 14:40:44 2023
#
# User preference: *
#
# CONSTRAINT:  where (pl_radestr not null
# CONSTRAINT:  and pl_massestr not null)
#
# COLUMN pl_rade:        Planet Radius [Earth Radius]
# COLUMN pl_radeerr1:    Planet Radius Upper Unc. [Earth Radius]
# COLUMN pl_radeerr2:    Planet Radius Lower Unc. [Earth Radius]
# COLUMN pl_radelim:     Planet Radius Limit Flag
# COLUMN pl_masse:       Planet Mass [Earth Mass]
# COLUMN pl_masseerr1:   Planet Mass [Earth Mass] Upper Unc.
# COLUMN pl_masseerr2:   Planet Mass [Earth Mass] Lower Unc.
# COLUMN pl_masselim:    Planet Mass [Earth Mass] Limit Flag
#
pl_rade,pl_radeerr1,pl_radeerr2,pl_radelim,pl_masse,pl_masseerr1,pl_masseerr2,pl_masselim
19.500,2.900,-2.600,0,156.00000,19.00000,-18.00000,0
22.317,0.908,-0.908,0,162.72896,11.75971,-11.75971,0
21.185,,,0,162.09330,,,0
20.961,2.690,-2.690,0,247.90740,73.10090,-73.10090,0
22.261,0.998,-0.829,0,143.97699,13.66669,-11.12405,0
21.656,0.594,-0.594,0,151.60491,10.48839,-10.48839,0
12.285,0.953,-0.953,0,508.52800,63.56600,-63.56600,0
10.985,0.785,-0.448,0,344.52772,29.87602,-29.87602,0
17.598,1.121,-1.121,0,149.38010,31.78300,-31.78300,0
14.404,1.345,-0.796,0,1102.87010,47.67450,-44.49620,0
13.451,0.673,-0.673,0,1172.79270,57.20940,-57.20940,0
16.107,0.560,-0.560,0,104.88337,28.92239,-28.92239,0
14.572,5.604,-5.604,0,413.17900,,,1
13.540,0.908,-0.908,0,314.65170,41.31790,-41.31790,0
16.870,0.560,-0.504,0,271.74465,22.88376,-21.93027,0
17.710,7.398,-4.035,0,161.45764,12.07754,-12.07754,0
20.288,1.009,-1.009,0,527.59780,38.13960,-38.13960,0
21.745,0.673,-0.650,0,448.14030,136.66690,-162.09330,0
12.397,0.807,-0.605,0,3241.86600,222.48100,-228.83760,0
13.059,0.639,-0.639,0,3314.83000,120.77000,-120.77000,0
14.600,,,0,3241.70000,,,0
13.058,0.639,-0.639,0,3314.96690,120.77540,-120.77540,0
13.036,0.616,-0.616,0,3299.07540,108.06220,-108.06220,0
13.451,0.560,-0.560,0,3635.97520,479.92330,-479.92330,0
13.350,0.426,-0.426,0,3305.43200,,,0
12.980,0.616,-0.616,0,3270.47070,117.59710,-117.59710,0
14.202,0.695,-0.504,0,3213.26130,76.27920,-66.74430,0
13.899,0.886,-0.886,0,3241.84975,111.23994,-111.23994,0
13.899,0.448,-0.448,0,286.04700,31.78300,-31.78300,0
13.271,0.796,-0.661,0,95.03117,10.80622,-10.80622,0
9.528,0.336,-0.336,0,47.03884,3.49613,-3.49613,0
16.477,10.536,-3.699,0,159.55066,14.93801,-14.93801,0
14.908,1.009,-1.009,0,181.16310,31.78300,-31.78300,0
14.011,0.897,-0.897,0,311.47340,19.06980,-19.06980,0
12.442,0.336,-0.336,0,1341.24260,57.20940,-57.20940,0
18.383,0.560,-0.560,0,254.26400,28.60470,-28.60470,0
18.147,0.235,-0.235,0,632.47853,50.85255,-44.49598,0
15.603,0.448,-0.448,0,339.76027,12.07754,-11.75971,0
15.861,0.493,-0.538,0,366.77398,24.79062,-25.42627,0
15.536,0.359,-0.359,0,371.21000,7.31000,-7.31000,0
15.424,0.516,-0.516,0,370.27195,21.61244,-21.61244,0
15.637,0.280,-0.280,0,354.06262,12.71320,-12.71320,0
15.805,,,0,362.32620,,,0
14.684,0.673,-0.673,0,367.72931,24.15508,-24.79074,0
12.890,1.009,-1.009,0,317.83000,31.78300,-31.78300,0
13.787,0.897,-0.897,0,731.00900,50.85280,-50.85280,0
16.410,0.661,-0.639,0,44.17815,9.21702,-9.21702,0
12.520,0.919,-0.919,0,290.48400,29.23900,-29.23900,0
11.691,0.359,-0.359,0,269.20201,14.30235,-14.30235,0
10.705,3.419,-3.419,0,279.68000,25.43000,-25.43000,0
11.915,0.314,-0.314,0,279.69040,12.07754,-12.07754,0
11.691,0.370,-0.370,0,269.20201,14.30235,-14.30235,0
12.117,0.460,-0.448,0,295.89973,19.06980,-18.43414,0
12.072,0.616,-0.650,0,275.24078,24.15508,-26.69772,0
12.005,0.897,-0.930,0,293.99275,25.74423,-27.96904,0
12.005,0.897,-0.930,0,290.80200,28.60300,-29.55700,0
14.348,1.681,-1.681,0,120.13974,6.99226,-6.99226,0
16.388,0.661,-0.661,0,98.84100,5.40300,-5.40300,0
16.388,0.661,-0.661,0,98.84513,6.03877,-5.72094,0
12.890,0.112,-0.224,0,92.17070,3.17830,-3.17830,0
11.994,0.673,-0.673,0,94.39551,4.13179,-4.13179,0
11.990,0.560,-0.560,0,95.34500,3.49600,-3.49600,0
14.157,1.009,-1.009,0,93.75985,9.53490,-9.53490,0
12.554,0.448,-0.448,0,177.98480,6.35660,-6.35660,0
12.980,0.684,-0.426,0,186.87600,5.40300,-5.40300,0
13.787,1.569,-1.569,0,212.94610,60.38770,-60.38770,0
12.980,0.684,-0.426,0,181.16310,5.40311,-5.08528,0
13.440,0.516,-0.303,0,196.10111,8.89924,-5.72094,0
10.783,0.527,-0.628,0,279.37257,30.19385,-31.78300,0
10.783,0.527,-0.628,0,280.95000,27.96800,-31.46400,0
14.605,0.527,-0.527,0,352.47347,17.16282,-17.16282,0
14.572,0.437,-0.426,0,336.89980,9.53490,-9.21707,0
15.468,1.793,-1.793,0,394.10920,92.17070,-92.17070,0
14.571,0.437,-0.426,0,340.38200,11.44100,-12.07700,0
13.675,0.673,-0.560,0,184.33400,12.71300,-12.71300,0
11.994,1.121,-1.121,0,139.84520,31.78300,-31.78300,0
13.675,0.673,-0.560,0,184.34140,12.71320,-12.71320,0
13.675,0.673,-0.560,0,182.43442,13.34886,-13.34886,0
13.978,0.359,-0.359,0,190.06234,13.98452,-13.98452,0
13.630,0.527,-0.527,0,324.18660,10.48839,-10.48839,0
14.796,0.897,-0.897,0,329.90754,6.35660,-6.67443,0
13.563,1.681,-1.681,0,270.15550,73.10090,-73.10090,0
14.359,0.841,-0.841,0,326.71500,6.67400,-6.67400,0
14.796,0.897,-0.897,0,324.18498,9.53485,-9.53485,0
13.664,0.314,-0.314,0,282.54945,18.43405,-18.43405,0
14.011,0.325,-0.594,0,294.62841,15.57367,-15.57367,0
13.597,0.471,-0.471,0,287.95398,14.62018,-13.98452,0
13.597,0.471,-0.471,0,288.26000,13.66600,-13.66600,0
15.177,1.861,-1.861,0,285.71700,11.12400,-11.12400,0
8.878,0.628,-0.392,0,77.86835,7.31009,-6.99226,0
8.878,0.628,-0.392,0,77.54700,6.35600,-6.35600,0
8.698,0.482,-0.482,0,77.55052,6.35660,-6.35660,0
8.631,0.785,-0.785,0,73.10090,15.89150,-15.89150,0
15.524,0.673,-0.673,0,559.36000,25.43000,-44.49000,0
15.693,0.336,-0.336,0,629.30340,19.06980,-19.06980,0
15.917,1.906,-1.906,0,772.32690,168.44990,-168.44990,0
15.872,0.527,-0.527,0,600.69870,38.13960,-38.13960,0
14.684,0.785,-1.569,0,559.38080,25.42640,-44.49620,0
16.298,0.930,-0.930,0,654.72980,41.31790,-41.31790,0
14.500,0.600,-0.800,0,559.35700,25.42500,-44.49400,0
15.872,0.538,-0.538,0,645.19490,38.13960,-38.13960,0
17.374,,,0,152.55840,,,0
17.363,0.560,-0.560,0,155.41887,7.94575,-7.94575,0
17.363,0.560,-0.560,0,151.91600,9.21700,-9.21700,0
17.228,0.673,-0.673,0,151.92274,9.53490,-9.53490,0
13.339,0.673,-0.673,0,1144.18800,22.24810,-22.24810,0
10.761,1.681,-1.681,0,835.89290,260.62060,-260.62060,0
12.330,0.448,-0.448,0,1109.22670,38.13960,-34.96130,0
13.227,0.785,-0.785,0,1144.14000,22.24700,-22.24700,0
17.856,0.829,-0.829,0,665.21819,44.17837,-44.17837,0
17.934,0.673,-0.673,0,371.86110,368.68280,-368.68280,0
16.780,0.504,-0.504,0,1303.00000,,,1
18.820,0.213,-0.336,0,1042.48240,232.01590,-232.01590,0
11.209,0.897,-0.897,0,177.98480,54.03110,-54.03110,0
13.675,1.233,-0.897,0,185.29489,9.53490,-9.85273,0
13.675,1.233,-0.897,0,187.51000,3.18000,-3.18000,0
14.572,0.785,-0.785,0,225.65930,31.78300,-31.78300,0
14.796,0.560,-0.560,0,228.82800,19.06900,-19.06900,0
14.796,0.560,-0.560,0,222.79883,6.03877,-6.03877,0
14.359,0.325,-0.325,0,729.73768,21.61244,-21.29461,0
14.359,0.291,-0.291,0,726.55938,20.97678,-20.97678,0
14.359,0.325,-0.325,0,731.93200,21.61200,-21.61200,0
14.908,0.336,-0.325,0,729.41985,18.43414,-18.43414,0
14.874,0.235,-0.235,0,750.39663,22.24810,-22.24810,0
13.002,0.785,-0.673,0,546.66760,54.03110,-54.03110,0
13.002,0.785,-0.673,0,572.07000,54.02900,-54.02900,0
12.300,,,0,858.10000,,,0
12.263,0.325,-0.314,0,855.24500,18.43300,-18.43300,0
12.218,0.224,-0.224,0,861.31930,22.24810,-22.24810,0
13.787,0.673,-0.673,0,1093.33520,114.41880,-114.41880,0
12.218,0.224,-0.224,0,841.61384,18.11631,-18.43414,0
14.930,0.381,-0.347,0,89.94589,13.03103,-13.03103,0
14.235,0.448,-0.448,0,87.40325,13.34886,-13.66669,0
14.235,0.448,-0.448,0,88.98900,9.53500,-9.53500,0
14.336,0.448,-0.448,0,89.31023,10.17056,-10.17056,0
14.235,,,0,88.99240,,,0
15.368,0.426,-0.392,0,409.68287,31.14734,-23.20159,0
14.908,1.793,-1.793,0,371.86110,4.76745,-4.76745,0
15.211,0.404,-0.392,0,393.15571,20.65895,-20.97678,0
15.289,0.325,-0.325,0,396.96967,16.52716,-16.52716,0
15.031,0.258,-0.325,0,397.28750,15.89150,-16.20933,0
14.908,1.793,-1.793,0,386.48128,4.13179,-4.13179,0
15.838,0.224,-0.224,0,393.13900,20.34000,-20.34000,0
14.908,3.026,-3.026,0,375.03940,152.55840,-152.55840,0
14.807,0.437,-0.437,0,376.94638,28.60470,-31.14734,0
12.330,0.560,-0.560,0,270.15550,34.96130,-34.96130,0
13.227,0.336,-0.336,0,298.76020,15.89150,-15.89150,0
13.204,0.202,-0.202,0,310.51991,8.26358,-8.26358,0
13.451,0.673,-0.673,0,292.39100,19.06900,-19.06900,0
13.451,0.673,-0.673,0,299.07803,20.65895,-20.34112,0
12.106,0.639,-0.639,0,158.90800,11.12400,-11.12400,0
12.576,0.437,-0.437,0,167.49641,8.89924,-8.89924,0
11.915,0.572,-0.572,0,159.23283,10.80622,-10.80622,0
11.613,0.213,-0.213,0,651.55150,15.89150,-16.52716,0
10.420,,,0,572.10000,,,0
10.424,0.785,-1.009,0,565.71400,31.78200,-31.78200,0
11.276,0.191,-0.191,0,635.02434,25.10857,-25.10857,0
12.330,0.908,-0.852,0,276.51210,20.02329,-19.70546,0
10.985,0.359,-0.359,0,275.55861,20.34112,-20.34112,0
12.778,1.233,-1.233,0,279.05474,20.65895,-21.29461,0
12.778,1.233,-1.233,0,282.53900,19.70500,-19.70500,0
13.002,3.138,-1.569,0,320.04100,16.84400,-16.84400,0
10.604,0.650,-0.572,0,306.38812,18.43414,-17.79848,0
11.119,0.426,-0.426,0,318.46566,19.70546,-19.70546,0
13.002,3.139,-1.569,0,318.78349,17.16282,-17.16282,0
12.778,1.457,-1.457,0,330.54320,92.17070,-92.17070,0
13.159,0.415,-0.415,0,607.05530,41.31790,-41.31790,0
13.159,0.370,-0.370,0,603.87700,34.96130,-34.96130,0
14.684,0.572,-0.572,0,667.73300,23.20100,-23.20100,0
12.770,0.440,-0.440,0,341.00000,73.00000,-55.00000,0
12.640,0.150,-0.150,0,363.60000,7.30000,-7.30000,0
12.630,0.150,-0.150,0,363.10000,7.30000,-7.30000,0
12.710,0.440,-0.440,0,370.00000,29.00000,-29.00000,0
12.900,2.800,-2.800,0,383.00000,190.00000,-120.00000,0
12.890,0.448,-0.224,0,362.31100,15.89100,-15.89100,0
3.630,0.140,-0.140,0,15.20000,7.00000,-7.00000,0
3.600,0.130,-0.130,0,10.40000,8.40000,-8.40000,0
3.576,0.046,-0.046,0,13.10000,1.50000,-1.50000,0
3.710,0.820,-0.820,0,16.80000,12.00000,-7.00000,0
3.567,0.045,-0.045,0,14.20000,1.30000,-1.30000,0
1.810,0.027,-0.027,0,6.83000,0.66000,-0.66000,0
1.829,0.070,-0.070,0,22.00000,,,1
1.817,0.065,-0.065,0,12.20000,3.70000,-3.70000,0
1.773,0.049,-0.048,0,6.91000,0.81000,-0.83000,0
1.820,0.400,-0.400,0,9.10000,5.50000,-3.60000,0
1.808,0.026,-0.026,0,6.77000,0.57000,-0.57000,0
18.719,1.121,-1.121,0,312.74472,27.01555,-27.01555,0
18.719,1.121,-1.121,0,311.46000,28.60400,-28.60400,0
15.650,0.570,-0.570,0,288.00000,27.00000,-27.00000,0
18.719,1.121,-1.121,0,327.68273,14.62018,-14.30235,0
16.814,2.242,-2.242,0,254.26400,73.10090,-73.10090,0
13.428,0.527,-0.527,0,126.81417,9.53490,-9.53490,0
12.498,0.527,-0.527,0,126.81417,9.21707,-8.58141,0
12.442,1.233,-1.233,0,117.59710,25.42640,-25.42640,0
12.498,0.527,-0.527,0,120.13500,8.58100,-8.58100,0
12.218,1.054,-0.650,0,502.15000,41.32000,-25.43000,0
13.171,0.628,-0.628,0,505.34970,16.84499,-16.52716,0
13.081,0.482,-0.482,0,498.33600,22.56500,-22.56500,0
13.047,0.639,-0.639,0,497.40395,20.34112,-20.34112,0
13.126,0.639,-0.639,0,520.28771,26.06206,-26.06206,0
12.184,0.762,-0.796,0,502.15000,41.32000,-31.78000,0
13.171,0.628,-0.628,0,506.93885,16.84499,-16.84499,0
12.778,1.121,-0.448,0,494.22565,20.97678,-22.88376,0
12.924,0.538,-0.538,0,466.55500,28.92100,-27.33200,0
13.070,0.482,-0.482,0,466.82870,29.24036,-29.24036,0
12.924,0.538,-0.538,0,464.03180,27.65121,-27.65121,0
13.675,1.009,-1.009,0,524.41950,92.17070,-92.17070,0
14.240,0.340,-0.340,0,146.20000,6.36000,-6.36000,0
13.709,0.695,-0.695,0,146.20180,6.35660,-6.35660,0
14.235,0.336,-0.336,0,145.88397,6.99226,-6.67443,0
12.038,0.415,-0.415,0,677.61356,29.24036,-29.87602,0
18.528,1.009,-0.930,0,202.13100,7.94500,-7.62800,0
17.710,1.906,-1.906,0,187.51970,44.49620,-44.49620,0
18.528,1.009,-0.930,0,192.60498,5.72094,-5.72094,0
14.908,1.457,-1.457,0,193.87630,41.31790,-41.31790,0
14.964,0.359,-0.247,0,199.27941,12.07754,-12.39537,0
14.572,0.560,-0.336,0,181.48093,14.30235,-13.34886,0
14.572,0.560,-0.336,0,181.15500,12.71300,-12.71300,0
12.240,0.392,-0.370,0,190.38017,12.71320,-12.39537,0
10.536,1.009,-1.009,0,143.02350,28.60470,-28.60470,0
12.240,0.392,-0.370,0,181.47300,10.80600,-11.12400,0
10.267,0.191,-0.157,0,213.57300,15.57300,-14.62000,0
11.769,0.583,-0.583,0,204.36469,17.79848,-17.16282,0
11.769,0.594,-0.594,0,204.68252,19.70546,-19.70546,0
16.029,1.569,-1.569,0,308.29510,88.99240,-88.99240,0
15.356,2.242,-2.242,0,285.72917,23.51942,-22.88376,0
15.360,2.240,-2.240,0,282.86000,22.25000,-22.25000,0
8.687,0.762,-0.762,0,272.38031,14.62018,-14.93801,0
8.687,0.762,-0.762,0,274.27600,14.30200,-14.30200,0
13.675,,,0,158.91500,,,0
13.787,0.392,-0.392,0,154.14755,8.58141,-8.58141,0
11.545,1.121,-1.121,0,117.59710,25.42640,-25.42640,0
13.720,0.572,-0.583,0,153.51189,8.26358,-9.53490,0
13.720,0.570,-0.580,0,160.00000,6.00000,-12.00000,0
9.640,1.350,-1.350,0,163.35800,10.80600,-10.80600,0
13.731,0.773,-0.773,0,177.98480,11.44188,-11.44188,0
9.640,1.345,-1.345,0,160.50415,15.25584,-15.25584,0
9.864,1.345,-1.345,0,174.80650,60.38770,-60.38770,0
13.899,0.336,-0.336,0,654.70200,54.02900,-54.02900,0
15.805,2.466,-2.466,0,851.78440,266.97720,-266.97720,0
13.563,0.336,-0.336,0,654.72980,50.85280,-50.85280,0
13.899,0.336,-0.336,0,651.55150,57.20940,-54.03110,0
15.581,0.673,-0.673,0,180.52744,13.66669,-13.34886,0
15.020,0.560,-0.336,0,184.34140,9.53490,-9.53490,0
15.581,0.673,-0.673,0,181.15500,12.71300,-12.71300,0
14.796,0.897,-0.897,0,165.27160,25.42640,-25.42640,0
14.908,2.690,-2.690,0,107.74437,9.53490,-9.53490,0
15.805,1.569,-1.569,0,117.59710,28.60470,-28.60470,0
16.029,1.121,-0.673,0,120.77000,9.53500,-9.53500,0
14.247,0.437,-0.437,0,403.94500,21.61200,-21.61200,0
14.247,0.437,-0.437,0,388.07043,23.20159,-22.56593,0
12.464,0.661,-0.661,0,492.62000,50.85000,-50.85000,0
12.464,0.661,-0.661,0,489.45820,47.67450,-50.85280,0
15.693,3.139,-3.139,0,746.90050,311.47340,-311.47340,0
15.581,1.009,-1.009,0,737.36560,41.31790,-41.31790,0
15.581,1.009,-1.009,0,753.25710,44.49620,-44.49620,0
15.581,1.009,-1.009,0,737.33500,41.31600,-41.31600,0
15.693,3.363,-2.242,0,133.48860,11.12405,-11.12405,0
12.229,0.516,-0.516,0,129.03400,11.12400,-11.12400,0
12.890,1.233,-1.233,0,136.66690,28.60470,-28.60470,0
15.693,3.363,-2.242,0,133.48300,12.71300,-12.71300,0
14.796,1.569,-1.569,0,343.25640,79.45750,-79.45750,0
13.900,1.120,-0.670,0,301.93000,9.53000,-9.53000,0
13.899,1.121,-0.673,0,304.16331,7.94575,-7.62792,0
11.848,0.191,-0.191,0,82.63580,5.87986,-5.87986,0
12.442,0.448,-0.448,0,92.17070,9.53490,-9.53490,0
11.848,0.527,-0.527,0,79.45750,7.31009,-7.31009,0
9.113,0.314,-0.314,0,82.63200,5.40300,-5.40300,0
15.278,1.042,-1.042,0,344.20989,29.55819,-27.96904,0
15.278,1.042,-1.042,0,305.11680,41.31790,-41.31790,0
10.256,0.516,-0.448,0,305.11680,38.13960,-57.20940,0
15.401,1.054,-1.054,0,311.47340,41.31790,-41.31790,0
11.994,0.673,-0.673,0,397.28750,73.10090,-73.10090,0
14.908,1.042,-1.042,0,305.11680,41.31790,-41.31790,0
13.047,0.818,-1.143,0,187.51200,6.99200,-6.99200,0
13.047,0.818,-1.121,0,189.74451,8.26358,-8.26358,0
16.365,1.457,-1.457,0,706.21826,24.79074,-24.79074,0
13.227,1.345,-1.345,0,441.78370,104.88390,-104.88390,0
16.370,1.460,-1.460,0,712.54500,25.42500,-25.42500,0
14.240,2.240,-2.240,0,491.37630,18.75100,-17.79800,0
14.235,2.242,-2.242,0,491.39696,18.75197,-17.79848,0
14.460,2.018,-2.018,0,731.00900,222.48100,-222.48100,0
14.235,2.242,-2.242,0,459.58218,17.16282,-16.84499,0
15.917,2.466,-2.466,0,908.99380,292.40360,-292.40360,0
13.002,1.345,-0.897,0,597.20257,19.38763,-19.70546,0
13.002,1.345,-0.897,0,597.50000,22.25000,-19.07000,0
17.486,0.673,-0.673,0,300.03152,19.38763,-18.75197,0
15.737,0.247,-0.247,0,262.52758,6.67443,-6.67443,0
15.244,1.121,-1.121,0,228.83760,38.13960,-38.13960,0
17.486,0.673,-0.673,0,301.93850,19.06980,-19.06980,0
14.235,0.538,-0.538,0,341.03159,18.75197,-17.79848,0
14.235,0.538,-0.538,0,340.06000,15.89000,-15.89000,0
20.512,0.673,-0.448,0,292.40360,9.53490,-9.53490,0
13.563,0.224,-0.224,0,560.33429,17.48065,-17.16282,0
13.500,,,0,572.10000,,,0
15.468,1.009,-1.009,0,727.83070,104.88390,-104.88390,0
13.563,0.224,-0.224,0,559.38080,18.11631,-18.11631,0
13.560,0.220,-0.220,0,559.36000,19.07000,-19.07000,0
13.787,0.347,-0.325,0,529.81995,21.61233,-20.34102,0
21.633,5.044,-5.044,0,352.79130,171.62820,-171.62820,0
19.055,1.233,-1.233,0,282.85700,25.42500,-25.42500,0
23.091,1.121,-1.121,0,273.33380,25.42640,-25.42640,0
17.822,1.121,-1.121,0,259.66711,23.83725,-21.93027,0
17.150,0.448,-0.448,0,270.15415,25.42627,-25.42627,0
20.400,4.147,-2.578,0,267.93069,27.01555,-25.42640,0
18.719,1.681,-1.681,0,270.15550,57.20940,-57.20940,0
17.150,0.448,-0.448,0,270.15550,25.42640,-25.42640,0
23.430,1.570,-1.570,0,286.03000,25.43000,-25.43000,0
12.666,0.560,-0.560,0,807.28820,104.88390,-104.88390,0
11.200,,,0,699.20000,,,0
11.635,0.078,-0.527,0,677.61356,25.42640,-25.74423,0
11.635,0.078,-0.053,0,713.18000,25.10800,-29.55700,0
11.198,0.336,-0.347,0,170.99254,11.12405,-11.44188,0
10.671,0.291,-0.303,0,176.07000,9.53400,-12.39500,0
11.052,0.247,-0.247,0,178.62046,8.58141,-8.58141,0
10.671,0.291,-0.303,0,171.62820,11.44188,-11.12405,0
10.650,,,0,174.80000,,,0
16.018,0.572,-0.516,0,231.69807,11.44188,-11.12405,0
18.719,0.785,-0.560,0,394.10920,12.71320,-12.71320,0
18.159,1.457,-1.457,0,371.86110,63.56600,-63.56600,0
19.170,1.010,-0.780,0,397.27000,15.89000,-15.89000,0
11.657,0.897,-0.560,0,95.34900,9.53490,-9.53490,0
11.657,0.897,-0.560,0,96.93815,11.75971,-11.12405,0
10.720,0.270,-0.270,0,220.00000,18.00000,-18.00000,0
10.940,0.280,-0.280,0,218.34921,10.48839,-10.48839,0
10.559,0.247,-0.247,0,220.56500,8.89900,-8.89900,0
10.559,0.247,-0.247,0,220.57402,15.57367,-14.93801,0
1.950,0.120,-0.120,0,15.20000,4.50000,-4.20000,0
13.899,0.336,-0.336,0,402.05495,20.65895,-20.65895,0
15.524,0.673,-0.673,0,692.86940,47.67450,-47.67450,0
16.365,2.354,-2.354,0,133.48860,44.49620,-44.49620,0
19.055,1.457,-0.785,0,177.98000,25.43000,-25.43000,0
19.055,1.457,-0.785,0,181.16310,24.47291,-24.79074,0
11.657,0.448,-0.448,0,1843.41400,108.06220,-114.41880,0
11.657,0.448,-0.448,0,1875.19700,127.13200,-127.13200,0
18.271,1.009,-1.009,0,200.23290,22.24810,-22.24810,0
11.545,0.448,-0.448,0,425.89220,25.42640,-25.42640,0
16.376,0.863,-0.863,0,255.85315,21.61244,-21.61244,0
17.901,0.863,-0.863,0,467.21010,92.17070,-92.17070,0
19.280,0.670,-0.560,0,143.65300,11.12400,-10.17000,0
17.710,1.457,-1.457,0,158.91500,41.31790,-41.31790,0
19.279,0.673,-0.560,0,144.93048,11.44188,-10.80622,0
13.787,1.009,-1.009,0,457.67520,88.99240,-88.99240,0
13.563,0.673,-0.673,0,382.66732,22.56593,-23.51942,0
13.560,0.670,-0.670,0,359.13000,31.78000,-12.71000,0
13.450,0.670,-0.670,0,152.55000,9.53000,-9.53000,0
13.451,0.673,-0.673,0,155.73670,15.57367,-14.93801,0
12.778,0.673,-0.673,0,432.24880,60.38770,-60.38770,0
12.670,0.670,-0.670,0,419.52000,15.89000,-15.89000,0
12.666,0.673,-0.673,0,420.48909,18.11631,-17.79848,0
12.823,0.381,-0.381,0,293.03926,25.42640,-25.42640,0
12.330,0.448,-0.448,0,269.51984,26.69772,-24.15508,0
12.330,0.450,-0.450,0,263.79000,22.25000,-22.25000,0
12.330,0.897,-0.560,0,889.92400,41.31790,-41.31790,0
12.330,0.900,-0.560,0,883.53000,41.32000,-41.32000,0
11.433,0.673,-0.673,0,772.32690,117.59710,-117.59710,0
10.400,1.000,-1.000,0,4386.05400,,,0
10.468,0.327,-0.327,0,6992.00000,636.00000,-636.00000,0
16.700,1.790,-2.020,0,1274.44000,111.24000,-111.24000,0
15.278,0.684,-0.684,0,403.64410,60.38770,-66.74430,0
15.278,0.684,-0.684,0,355.96960,50.85280,-50.85280,0
11.561,0.068,-0.068,0,188.15536,52.44195,-41.00007,0
12.993,0.229,-0.235,0,232.33373,171.94603,-98.84513,0
2.043,0.069,-0.069,0,6.27000,0.85000,-0.84000,0
2.043,0.069,-0.069,0,6.26000,0.69000,-0.70000,0
13.518,0.527,-0.471,0,291.76794,25.74423,-24.79074,0
13.271,0.314,-0.202,0,286.04700,,,0
13.563,0.336,-0.336,0,292.39100,25.42500,-25.42500,0
14.572,1.233,-1.233,0,286.04700,22.24810,-22.24810,0
12.778,0.785,-0.785,0,263.79890,41.31790,-41.31790,0
13.518,0.527,-0.471,0,290.17879,12.07754,-12.07754,0
13.518,0.460,-0.460,0,293.67492,24.47291,-24.47291,0
11.018,0.325,-0.314,0,179.89178,17.48065,-17.48065,0
11.422,0.347,-0.347,0,189.10885,6.99226,-6.67443,0
11.164,0.347,-0.202,0,179.56600,17.16200,-17.16200,0
11.422,0.347,-0.347,0,189.73700,6.67400,-6.67400,0
11.119,0.437,-0.684,0,176.39565,20.65895,-19.70546,0
11.030,0.460,-0.942,0,188.47319,13.03103,-25.10857,0
11.131,0.135,-0.135,0,179.89178,7.94575,-7.94575,0
13.641,0.818,-0.818,0,3718.61100,133.48860,-136.66690,0
15.805,1.345,-1.345,0,2316.98070,378.21770,-378.21770,0
13.641,0.818,-0.818,0,3747.06000,187.51200,-187.51200,0
13.989,0.549,-0.549,0,3759.92890,123.95370,-123.95370,0
21.858,1.793,-1.793,0,4211.22639,203.41018,-203.41018,0
14.910,0.560,-0.560,0,565.71000,25.43000,-25.43000,0
14.011,0.897,-0.897,0,451.31860,60.38770,-60.38770,0
14.426,4.315,-0.706,0,491.68301,35.27913,-21.61244,0
14.460,4.259,-0.673,0,483.41943,50.85280,-48.94582,0
15.020,0.560,-0.560,0,512.34196,8.58141,-8.89924,0
12.780,0.340,-0.340,0,378.20000,9.53000,-9.53000,0
12.207,0.919,-0.919,0,344.52772,17.79848,-17.79848,0
12.431,0.560,-0.560,0,332.45018,10.48839,-10.48839,0
12.890,1.345,-1.345,0,365.50450,25.42640,-25.42640,0
12.431,0.560,-0.560,0,336.56800,8.89900,-8.89900,0
23.203,2.466,-2.466,0,1398.45200,,,1
15.390,0.291,-0.291,0,225.34147,10.80622,-10.80622,0
18.495,0.673,-0.673,0,2224.81000,1271.32000,-953.49000,0
16.800,2.200,-2.200,0,6356.00000,,,1
2.060,0.030,-0.030,0,4.52000,0.81000,-0.81000,0
2.042,0.050,-0.050,0,4.82000,0.84000,-0.86000,0
